module,scenario,symbol,trades,censored,winners,losers,ties,win_rate,mean_winner,median_winner,mean_loser,median_loser,average_return,median_return,expectancy,profit_factor,average_holding,median_holding,worst_return,p05_return,expected_shortfall05,top5_share_gross_profit
pullback,time_5,NOW,6,0,5,1,0,0.8333333333333334,0.0876724535390216,0.08831986712265749,-0.007746926416738464,-0.007746926416738464,0.07176922354639492,0.05406870344545256,0.07176922354639492,56.58531449943254,9.666666666666666,6.0,-0.007746926416738464,-0.00403879867627438,-0.007746926416738464,1.0
pullback,time_5,NVDA,11,0,5,6,0,0.45454545454545453,0.056957715183500124,0.023875827724626486,-0.038997035020890546,-0.027689943735109857,0.00461876052655976,-0.008130751266842595,0.00461876052655976,1.217137729252752,6.2727272727272725,4.0,-0.08507599054788184,-0.07953253622606071,-0.08507599054788184,1.0
pullback,time_5,ORCL,9,0,4,5,0,0.4444444444444444,0.1044693179434773,0.032602705956822464,-0.02705429714826697,-0.013097942286686703,0.03140064289250826,-0.009880583302408374,0.03140064289250826,3.0891748507366223,6.111111111111111,4.0,-0.0831176235195954,-0.056612147145465114,-0.0831176235195954,1.0
pullback,time_5,PANW,10,0,4,6,0,0.4,0.03461827493036307,0.0313057826546741,-0.016915925833991763,-0.020195090100045776,0.00369775447175017,-0.003296137199256588,0.00369775447175017,1.3643267403785555,6.0,4.5,-0.03008222842633801,-0.027539118025039434,-0.03008222842633801,1.0
pullback,time_5,PLTR,13,0,5,8,0,0.38461538461538464,0.10005676586389729,0.03654241703077021,-0.029046179749730686,-0.017392514669440085,0.02060879933243392,-0.011907458346447464,0.02060879933243392,2.152967419597258,5.384615384615385,2.0,-0.08548078352458766,-0.06058308194622668,-0.08548078352458766,1.0
pullback,time_5,QCOM,3,0,3,0,0,1.0,0.05128399229762529,0.0623029544804401,,,0.05128399229762529,0.0623029544804401,0.05128399229762529,inf,8.666666666666666,10.0,0.014452522197196505,0.019237565425520863,0.014452522197196505,1.0
pullback,time_5,ROKU,9,0,2,7,0,0.2222222222222222,0.02222631326505964,0.02222631326505964,-0.03944054203413334,-0.03377349220555492,-0.025736796412090455,-0.025787053922185277,-0.025736796412090455,0.16101135763024282,3.4444444444444446,3.0,-0.06722460648798945,-0.0671797376714186,-0.06722460648798945,1.0
pullback,time_5,RTX,8,0,4,4,0,0.5,0.017655068390689754,0.015089292221410866,-0.01992943674893627,-0.018578244997588866,-0.0011371841791232573,-0.00206774143560734,-0.0011371841791232573,0.8858789444529631,5.75,4.0,-0.033954674609109836,-0.029945634617759474,-0.033954674609109836,1.0
pullback,time_5,SHOP,5,0,1,4,0,0.2,0.14520997645714373,0.14520997645714373,-0.02077204935052307,-0.02584024213067676,0.01242435581101029,-0.024781522283214286,0.01242435581101029,1.7476606906564944,7.6,4.0,-0.03133478733622097,-0.030447622264604624,-0.03133478733622097,1.0
pullback,time_5,SMCI,9,0,2,7,0,0.2222222222222222,0.16539628036651388,0.16539628036651388,-0.08036818676684394,-0.07515021378004416,-0.025753860737208867,-0.07018714442180907,-0.025753860737208867,0.5879948522642774,3.4444444444444446,2.0,-0.1126027235719641,-0.10720660489898297,-0.1126027235719641,1.0
pullback,time_5,TSLA,8,0,2,6,0,0.25,0.05524358611639846,0.05524358611639846,-0.02223407926395421,-0.02204461358012544,-0.0028646629188660427,-0.0216081120618698,-0.0028646629188660427,0.8282118853160565,3.875,3.0,-0.04127999441964281,-0.03603246867479246,-0.04127999441964281,1.0
pullback,time_5,TSM,10,0,5,5,0,0.5,0.0730363602815697,0.06348631509826497,-0.022709511099830503,-0.020352783087117965,0.0251634245908696,0.018665103082383505,0.0251634245908696,3.2161132822500447,8.3,7.5,-0.04789171616940058,-0.04411068985972485,-0.04789171616940058,1.0
pullback,time_5,UBER,7,0,4,3,0,0.5714285714285714,0.039389058508192465,0.01956998759631212,-0.007203249846495267,-0.0072258731632930395,0.01942092635618344,0.008214778879012119,0.01942092635618344,7.290979182562006,7.142857142857143,5.0,-0.010505776776028042,-0.00952180569220754,-0.010505776776028042,1.0
pullback,time_5,V,9,0,1,8,0,0.1111111111111111,0.07132052631864783,0.07132052631864783,-0.010414719213302559,-0.011640655723977211,-0.0013330252653080718,-0.011549990027711843,-0.0013330252653080718,0.8560063509387659,5.555555555555555,3.0,-0.017143118499322263,-0.016334154698378976,-0.017143118499322263,1.0
pullback,time_5,WMT,10,0,4,6,0,0.4,0.024148905178288438,0.025722882017065185,-0.011609375302431224,-0.009926758187622342,0.0026939368898566407,-0.003721421291196403,0.0026939368898566407,1.3867473226993932,5.6,4.0,-0.030478970221442858,-0.02210984880777172,-0.030478970221442858,1.0
pullback,time_5,XOM,8,0,1,7,0,0.125,0.00713220688376226,0.00713220688376226,-0.029675680331410863,-0.022042809899684213,-0.025074694429514224,-0.021802448518424666,-0.025074694429514224,0.03433406366093856,3.0,2.5,-0.07356424736862621,-0.06071701697321456,-0.07356424736862621,1.0
squeeze,baseline,AAPL,2,0,1,1,0,0.5,0.026862756618139638,0.026862756618139638,-0.031074368606105462,-0.031074368606105462,-0.002105805993982912,-0.002105805993982912,-0.002105805993982912,0.864466691460359,18.5,18.5,-0.031074368606105462,-0.028177512344893206,-0.031074368606105462,1.0
squeeze,baseline,ABNB,2,0,0,2,0,0.0,,,-0.0220779095067849,-0.0220779095067849,-0.0220779095067849,-0.0220779095067849,-0.0220779095067849,0.0,11.5,11.5,-0.03177201619253267,-0.030802605523957895,-0.03177201619253267,
squeeze,baseline,AMD,4,0,1,3,0,0.25,0.011018063404456324,0.011018063404456324,-0.01713855071473047,-0.015792660596894104,-0.010099397184933773,-0.008077263825254699,-0.010099397184933773,0.2142939541748294,7.25,6.5,-0.03526112449368202,-0.03234085490916383,-0.03526112449368202,1.0
squeeze,baseline,AMZN,1,0,0,1,0,0.0,,,-0.031562079644127716,-0.031562079644127716,-0.031562079644127716,-0.031562079644127716,-0.031562079644127716,0.0,8.0,8.0,-0.031562079644127716,-0.031562079644127716,-0.031562079644127716,
squeeze,baseline,ARM,1,0,1,0,0,1.0,0.13175144913916248,0.13175144913916248,,,0.13175144913916248,0.13175144913916248,0.13175144913916248,inf,8.0,8.0,0.13175144913916248,0.13175144913916248,0.13175144913916248,1.0
squeeze,baseline,ASML,1,0,0,1,0,0.0,,,-0.023241493812531044,-0.023241493812531044,-0.023241493812531044,-0.023241493812531044,-0.023241493812531044,0.0,10.0,10.0,-0.023241493812531044,-0.023241493812531044,-0.023241493812531044,
squeeze,baseline,AVGO,3,0,0,3,0,0.0,,,-0.030053568145702887,-0.015574941366015116,-0.030053568145702887,-0.015574941366015116,-0.030053568145702887,0.0,3.6666666666666665,4.0,-0.06343565930678174,-0.05864958751270508,-0.06343565930678174,
squeeze,baseline,BAC,4,0,1,3,0,0.25,0.014577782021090169,0.014577782021090169,-0.02090569631758399,-0.022997764214602867,-0.012034826732915449,-0.01915156819121816,-0.012034826732915449,0.23243715970414966,9.25,9.5,-0.024413952570315645,-0.02420152431695873,-0.024413952570315645,1.0
squeeze,baseline,CAT,8,0,2,6,0,0.25,0.07622387567981037,0.07622387567981037,-0.0234788433393666,-0.020246840399094912,0.0014468364154276436,-0.017258071509806683,0.0014468364154276436,1.0821639802560323,9.125,7.0,-0.04884534150411057,-0.042712017683194006,-0.04884534150411057,1.0
squeeze,baseline,COIN,3,0,2,1,0,0.6666666666666666,0.1741113980177743,0.1741113980177743,-0.08562873252134862,-0.08562873252134862,0.08753135450473333,0.06624675060913576,0.08753135450473333,4.066658302442245,9.333333333333334,6.0,-0.08562873252134862,-0.07044118420830017,-0.08562873252134862,1.0
squeeze,baseline,COP,2,0,0,2,0,0.0,,,-0.053848440161555045,-0.053848440161555045,-0.053848440161555045,-0.053848440161555045,-0.053848440161555045,0.0,4.0,4.0,-0.06449439428213832,-0.06342979887007999,-0.06449439428213832,
squeeze,baseline,COST,4,0,3,1,0,0.75,0.042574114589744916,0.03609543795056358,-0.04680315718180994,-0.04680315718180994,0.020229796646856202,0.03478176164774183,0.020229796646856202,2.7289258131260015,14.5,15.5,-0.04680315718180994,-0.034762470802800434,-0.04680315718180994,1.0
squeeze,baseline,CRM,5,0,0,5,0,0.0,,,-0.04094608926883656,-0.0468609599338935,-0.04094608926883656,-0.0468609599338935,-0.04094608926883656,0.0,5.6,6.0,-0.06610382319759922,-0.0634694744930362,-0.06610382319759922,
squeeze,baseline,CRWD,4,0,3,1,0,0.75,0.05830234584759612,0.07279109136876061,-0.0366810503266346,-0.0366810503266346,0.03455649680403844,0.03707592397455417,0.03455649680403844,4.768321408064644,15.25,15.5,-0.0366810503266346,-0.03097477929058725,-0.0366810503266346,1.0
squeeze,baseline,CVX,3,0,1,2,0,0.3333333333333333,0.038426993629730344,0.038426993629730344,-0.051209359990505854,-0.051209359990505854,-0.02133057545042712,-0.030821786052953493,-0.02133057545042712,0.37519501939542554,7.666666666666667,6.0,-0.07159693392805822,-0.06751941914054774,-0.07159693392805822,1.0
squeeze,baseline,DDOG,5,0,2,3,0,0.4,0.08320027907096195,0.08320027907096195,-0.048936719112647076,-0.06080561279172314,0.003918080160796533,-0.01534384601329608,0.003918080160796533,1.133440363795045,7.8,8.0,-0.070660698532922,-0.06868968138468223,-0.070660698532922,1.0
squeeze,baseline,DE,3,0,0,3,0,0.0,,,-0.025680962032592142,-0.02643575179240365,-0.025680962032592142,-0.02643575179240365,-0.025680962032592142,0.0,9.0,7.0,-0.028853616937904558,-0.028611830423354467,-0.028853616937904558,
squeeze,baseline,ETN,7,0,2,5,0,0.2857142857142857,0.08667130281882285,0.08667130281882285,-0.04111662931739894,-0.04485025275260601,-0.004605791564192718,-0.005975842523941233,-0.004605791564192718,0.8431751751804903,16.714285714285715,8.0,-0.10254949858874707,-0.08590412734842588,-0.10254949858874707,1.0
squeeze,baseline,GE,8,0,2,6,0,0.25,0.10185598711422084,0.10185598711422084,-0.04054028824553748,-0.040452104031303115,-0.004941219405597899,-0.03538814577087068,-0.004941219405597899,0.8374877726351042,9.125,6.0,-0.053251502108582094,-0.05280751550935479,-0.053251502108582094,1.0
squeeze,baseline,GOOGL,5,0,2,3,0,0.4,0.03081680537340048,0.03081680537340048,-0.023192035397471573,-0.023657449639255645,-0.0015884990891227523,-0.0021240691937097766,-0.0015884990891227523,0.8858444963325691,14.0,13.0,-0.0437945873594493,-0.03976715981541057,-0.0437945873594493,1.0
squeeze,baseline,GS,6,0,2,4,0,0.3333333333333333,0.016553364604663057,0.016553364604663057,-0.028506483714338504,-0.02956201277478221,-0.013486534274671317,-0.01189547466227081,-0.013486534274671317,0.2903438524818279,14.333333333333334,14.0,-0.05131919490056713,-0.048218343833486665,-0.05131919490056713,1.0
squeeze,baseline,HD,3,0,1,2,0,0.3333333333333333,0.04346064760855217,0.04346064760855217,-0.016297363374760676,-0.016297363374760676,0.00362197361967694,-0.005220776300626784,0.00362197361967694,1.3333643795369563,14.0,11.0,-0.02737395044889457,-0.02515863303406779,-0.02737395044889457,1.0
squeeze,baseline,HON,3,0,0,3,0,0.0,,,-0.02348772471737152,-0.02239344937207366,-0.02348772471737152,-0.02239344937207366,-0.02348772471737152,0.0,5.666666666666667,5.0,-0.0283407324407009,-0.027746004133838174,-0.0283407324407009,
squeeze,baseline,HOOD,4,0,4,0,0,1.0,0.17915864821317096,0.18869372033906895,,,0.17915864821317096,0.18869372033906895,0.17915864821317096,inf,22.5,22.5,0.05643379863429354,0.06990705207641913,0.05643379863429354,1.0
squeeze,baseline,JPM,5,0,3,2,0,0.6,0.04131121576854143,0.039665161999212106,-0.0312408842170519,-0.0312408842170519,0.012290375774304096,3.209396643932827e-05,0.012290375774304096,1.9835169588122414,17.6,17.0,-0.047798035480637435,-0.04117517497520322,-0.047798035480637435,1.0
squeeze,baseline,LLY,5,0,3,2,0,0.6,0.1054719764633399,0.11428486918234193,-0.03434861718957388,-0.03434861718957388,0.04954373900217439,0.05569557739590536,0.04954373900217439,4.605948583660364,16.4,13.0,-0.04291811630965403,-0.03949031666162197,-0.04291811630965403,1.0
squeeze,baseline,MA,5,0,2,3,0,0.4,0.01511110762532819,0.01511110762532819,-0.024799210501400142,-0.020605335650332623,-0.008835083250708808,-0.018272849430061577,-0.008835083250708808,0.4062255026082391,13.4,14.0,-0.03551944642380622,-0.032536624269111504,-0.03551944642380622,1.0
squeeze,baseline,META,4,0,3,1,0,0.75,0.06629060517572927,0.09114025471005371,-0.03414937066490009,-0.03414937066490009,0.04118061121557193,0.051535325016640376,0.04118061121557193,5.823586545083689,19.25,19.0,-0.03414937066490009,-0.02723740576668102,-0.03414937066490009,1.0
squeeze,baseline,MRVL,3,0,1,2,0,0.3333333333333333,0.04712425803017917,0.04712425803017917,-0.026926062824329522,-0.026926062824329522,-0.002242622539493292,-0.009304461769423233,-0.002242622539493292,0.8750677426853363,13.666666666666666,8.0,-0.04454766387923581,-0.04102334366825455,-0.04454766387923581,1.0
squeeze,baseline,MS,6,0,0,6,0,0.0,,,-0.020772498310980787,-0.019925991652487096,-0.020772498310980787,-0.019925991652487096,-0.020772498310980787,0.0,7.666666666666667,7.0,-0.041923657297584516,-0.03949563217991367,-0.041923657297584516,
squeeze,baseline,MSFT,5,0,2,3,0,0.4,0.03215286217818014,0.03215286217818014,-0.038881477181969326,-0.04227446198005358,-0.01046774143790954,-0.028735613382223968,-0.01046774143790954,0.5512969929563363,11.8,10.0,-0.04563435618363043,-0.04496237734291506,-0.04563435618363043,1.0
squeeze,baseline,MU,3,0,0,3,0,0.0,,,-0.05288400760734694,-0.05442484220871413,-0.05288400760734694,-0.05442484220871413,-0.05288400760734694,0.0,9.333333333333334,8.0,-0.07272378481540864,-0.07089389055473919,-0.07272378481540864,
squeeze,baseline,NFLX,5,0,3,2,0,0.6,0.09400268447872695,0.12651729173049708,-0.061910033692479605,-0.061910033692479605,0.031637597210244325,0.01080433680855264,0.031637597210244325,2.277563398180134,23.2,23.0,-0.07486324983931714,-0.06968196338058212,-0.07486324983931714,1.0
squeeze,baseline,NOW,3,0,2,1,0,0.6666666666666666,0.014302946238251124,0.014302946238251124,-0.02321103959918247,-0.02321103959918247,0.001798284292439926,0.00920392420979832,0.001798284292439926,1.232426163174087,12.0,11.0,-0.02321103959918247,-0.01996954321828439,-0.02321103959918247,1.0
squeeze,baseline,NVDA,2,0,2,0,0,1.0,0.23013087254739673,0.23013087254739673,,,0.23013087254739673,0.23013087254739673,0.23013087254739673,inf,31.0,31.0,0.05451942130163734,0.07208056642621327,0.05451942130163734,1.0
squeeze,baseline,ORCL,6,0,1,5,0,0.16666666666666666,0.3762921995365025,0.3762921995365025,-0.016986579757119435,-0.012390632262617496,0.04855988345848422,-0.009367707117710511,0.04855988345848422,4.430464577529688,13.666666666666666,9.0,-0.03253881632629063,-0.031734493491346216,-0.03253881632629063,1.0
squeeze,baseline,PANW,6,0,1,5,0,0.16666666666666666,0.086734011314618,0.086734011314618,-0.0398957959569121,-0.039772091496831474,-0.018790828078323756,-0.03501687548298882,-0.018790828078323756,0.43480276171600474,8.666666666666666,7.0,-0.056173152278719996,-0.05364519796721423,-0.056173152278719996,1.0
squeeze,baseline,PLTR,2,0,0,2,0,0.0,,,-0.09114550233712443,-0.09114550233712443,-0.09114550233712443,-0.09114550233712443,-0.09114550233712443,0.0,4.5,4.5,-0.12011566805892382,-0.11721865148674387,-0.12011566805892382,
squeeze,baseline,QCOM,3,1,1,2,0,0.3333333333333333,0.010778195962717563,0.010778195962717563,-0.02977743001066846,-0.02977743001066846,-0.016258888019539786,-0.025919626157068998,-0.016258888019539786,0.18097928462691412,7.0,5.0,-0.03363523386426792,-0.032863673093548026,-0.03363523386426792,1.0
squeeze,baseline,ROKU,1,0,1,0,0,1.0,0.11949370178995244,0.11949370178995244,,,0.11949370178995244,0.11949370178995244,0.11949370178995244,inf,55.0,55.0,0.11949370178995244,0.11949370178995244,0.11949370178995244,1.0
squeeze,baseline,RTX,8,0,2,6,0,0.25,0.0721316399140195,0.0721316399140195,-0.028846904517090394,-0.026775273913360542,-0.0036022684093129226,-0.020513623269535597,-0.0036022684093129226,0.8334994819667738,12.375,9.0,-0.05996738061301976,-0.05155806180497981,-0.05996738061301976,1.0
squeeze,baseline,SHOP,3,0,0,3,0,0.0,,,-0.1018147483362389,-0.08463776748799956,-0.1018147483362389,-0.08463776748799956,-0.1018147483362389,0.0,4.0,2.0,-0.14879647972730503,-0.14238060850337447,-0.14879647972730503,
squeeze,baseline,SMCI,4,0,2,2,0,0.5,0.23549889797179224,0.23549889797179224,-0.059057867772544126,-0.059057867772544126,0.08822051509962406,0.05925456401792534,0.08822051509962406,3.987595672752601,11.0,6.5,-0.07109665573263046,-0.06748501934460456,-0.07109665573263046,1.0
squeeze,baseline,TSLA,2,0,0,2,0,0.0,,,-0.03188875581953471,-0.03188875581953471,-0.03188875581953471,-0.03188875581953471,-0.03188875581953471,0.0,5.5,5.5,-0.05398332669228956,-0.051773869605014074,-0.05398332669228956,
squeeze,baseline,TSM,6,0,2,4,0,0.3333333333333333,0.06991212010526082,0.06991212010526082,-0.07385256514873767,-0.0771660397104858,-0.02593100339740484,-0.06687100180177641,-0.02593100339740484,0.4733222195089577,10.333333333333334,6.5,-0.08387878973194063,-0.08235645911381978,-0.08387878973194063,1.0
squeeze,baseline,UBER,4,0,0,4,0,0.0,,,-0.02618588967994656,-0.011931182085441694,-0.02618588967994656,-0.011931182085441694,-0.02618588967994656,0.0,12.5,10.5,-0.07980417196585754,-0.07069236137428933,-0.07980417196585754,
squeeze,baseline,V,4,0,0,4,0,0.0,,,-0.02670815577221508,-0.030707875256774042,-0.02670815577221508,-0.030707875256774042,-0.02670815577221508,0.0,5.5,5.5,-0.0381748149149993,-0.037395593620444444,-0.0381748149149993,
squeeze,baseline,WMT,4,0,3,1,0,0.75,0.017951847148186317,0.013856086112004062,-0.0350788290678925,-0.0350788290678925,0.004694178094166612,0.012376736114229403,0.004694178094166612,1.5352719254204723,17.5,19.5,-0.0350788290678925,-0.028182396790240413,-0.0350788290678925,1.0
squeeze,baseline,XOM,4,0,2,2,0,0.5,0.00992558735426985,0.00992558735426985,-0.06591505998741115,-0.06591505998741115,-0.02799473631657065,-0.023856873332196882,-0.02799473631657065,0.15058148101762323,6.25,5.0,-0.0754572496724687,-0.07259459276695143,-0.0754572496724687,1.0
squeeze,breakeven_1,AAPL,2,0,0,0,2,0.0,,,,,0.0,0.0,0.0,,4.0,4.0,0.0,0.0,0.0,
squeeze,breakeven_1,ABNB,2,0,0,2,0,0.0,,,-0.011827347286689383,-0.011827347286689383,-0.011827347286689383,-0.011827347286689383,-0.011827347286689383,0.0,6.5,6.5,-0.014819922210012826,-0.014520664717680482,-0.014819922210012826,
squeeze,breakeven_1,AMD,4,0,0,0,4,0.0,,,,,0.0,0.0,0.0,,2.0,2.0,0.0,0.0,0.0,
squeeze,breakeven_1,AMZN,1,0,0,0,1,0.0,,,,,0.0,0.0,0.0,,5.0,5.0,0.0,0.0,0.0,
